rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
2620,79,A,medium,Santa Rosa Window Tinting,car window tinting,Santa Rosa,(707) 456-6002,,No real website; has phone,"Hi, I came across Santa Rosa Window Tinting in Santa Rosa and noticed you don't have a website yet — for a car window tinting, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,2e5f5e73-5f6a-457a-8775-9f096d8e9274
2621,79,A,medium,"Dr Adam J Baumgarten MD, FACC",cardiologist,Novato,(415) 878-2910,,No real website; has phone,"Hi, I came across Dr Adam J Baumgarten MD, FACC in Novato and noticed you don't have a website yet — for a cardiologist, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Novato businesses and can send a free mockup.",,7e08c72f-388e-467d-ae88-07c63f908cbe
2622,79,A,medium,Dr Alex Rainow M.D.,cardiologist,Sonoma,(415) 878-2910,,No real website; has phone,"Hi, I came across Dr Alex Rainow M.D. in Sonoma and noticed you don't have a website yet — for a cardiologist, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Sonoma businesses and can send a free mockup.",,befee1ac-dc70-46c0-9501-2e572b3d79ad
2623,79,A,medium,"Dr Anand V Soni MD, FACC",cardiologist,Novato,(415) 878-2910,,No real website; has phone,"Hi, I came across Dr Anand V Soni MD, FACC in Novato and noticed you don't have a website yet — for a cardiologist, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Novato businesses and can send a free mockup.",,eae0f0e5-95e3-49f7-87ba-db21d6c62caa
2624,79,A,medium,"Dr Ann K Kao MD, FACC",cardiologist,Novato,(415) 878-2910,,No real website; has phone,"Hi, I came across Dr Ann K Kao MD, FACC in Novato and noticed you don't have a website yet — for a cardiologist, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Novato businesses and can send a free mockup.",,143cce93-f6c2-4707-895c-5add6e623d57
2625,79,A,medium,"Dr Mark P Wexman MD, FACC",cardiologist,Novato,(415) 878-2910,,No real website; has phone,"Hi, I came across Dr Mark P Wexman MD, FACC in Novato and noticed you don't have a website yet — for a cardiologist, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Novato businesses and can send a free mockup.",,41d422a3-3156-4049-aa10-ae0f93dfb092
2626,79,A,medium,"Dr Mark P Wexman MD, FACC",cardiologist,Sonoma,(415) 878-2910,,No real website; has phone,"Hi, I came across Dr Mark P Wexman MD, FACC in Sonoma and noticed you don't have a website yet — for a cardiologist, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Sonoma businesses and can send a free mockup.",,301e3df5-689a-45c4-9cd7-3ea9c4ec4b1a
2627,79,A,medium,Dr Vivek Iyer M.D.,cardiologist,Novato,(415) 878-2910,,No real website; has phone,"Hi, I came across Dr Vivek Iyer M.D. in Novato and noticed you don't have a website yet — for a cardiologist, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Novato businesses and can send a free mockup.",,9b24aa8b-0b52-470e-84dd-cebe9a93eb95
2628,79,A,medium,Cutting Edge Cabinet,carpenter,Sebastopol,(707) 494-4853,,No real website; has phone,"Hi, I came across Cutting Edge Cabinet in Sebastopol and noticed you don't have a website yet — for a carpenter, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Sebastopol businesses and can send a free mockup.",,1c109587-7305-492f-919b-0b6bba009f51
2629,79,A,medium,Iceberg Designs,carpenter,Petaluma,(707) 321-3492,,No real website; has phone,"Hi, I came across Iceberg Designs in Petaluma and noticed you don't have a website yet — for a carpenter, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Petaluma businesses and can send a free mockup.",,9c6628f4-a8e4-488f-a050-747d30db1584
2630,79,A,medium,Check Into Cash,check cashing payday loans,Petaluma,(707) 762-5081,,No real website; has phone,"Hi, I came across Check Into Cash in Petaluma and noticed you don't have a website yet — for a check cashing payday loans, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Petaluma businesses and can send a free mockup.",,73d70c0c-fb23-4d85-88f1-350c0afeefd6
2631,79,A,medium,Check Into Cash,check cashing payday loans,Windsor,(707) 836-7484,,No real website; has phone,"Hi, I came across Check Into Cash in Windsor and noticed you don't have a website yet — for a check cashing payday loans, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Windsor businesses and can send a free mockup.",,2692b416-eeb1-41e5-b85c-cd27a33e9532
2632,79,A,medium,Recherche Du Plaisir,chocolatier,Santa Rosa,(707) 843-3551,,No real website; has phone,"Hi, I came across Recherche Du Plaisir in Santa Rosa and noticed you don't have a website yet — for a chocolatier, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,98662f02-fb8a-49cd-908d-2bc9385b5dcd
2633,79,A,medium,Country Christmas Trees,christmas trees,Petaluma,(707) 763-0334,,No real website; has phone,"Hi, I came across Country Christmas Trees in Petaluma and noticed you don't have a website yet — for a christmas trees, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Petaluma businesses and can send a free mockup.",,482b0c4b-1c82-4242-97d7-b9a68b8dcb90
2634,79,A,medium,Napa Valley Vineyard Engineering Inc - Drew Aspegren PE,civil engineers,Saint Helena,(707) 963-4927,,No real website; has phone,"Hi, I came across Napa Valley Vineyard Engineering Inc - Drew Aspegren PE in Saint Helena and noticed you don't have a website yet — for a civil engineers, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Saint Helena businesses and can send a free mockup.",,7094f159-e1a7-489c-8513-8c95f5a2c7a3
2635,79,A,medium,Ost Engineering Inc,civil engineers,Santa Rosa,(707) 579-1509,,No real website; has phone,"Hi, I came across Ost Engineering Inc in Santa Rosa and noticed you don't have a website yet — for a civil engineers, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,c9d549fd-44e5-4693-bb89-b5698cc1c855
2636,79,A,medium,Time Standing Still,clock repair service,Santa Rosa,(707) 579-8740,,No real website; has phone,"Hi, I came across Time Standing Still in Santa Rosa and noticed you don't have a website yet — for a clock repair service, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,ae05b020-c85a-44b1-a7d7-e5e3d21b061d
2637,79,A,medium,Computer Mechanic,computer store,Santa Rosa,(707) 577-0777,,No real website; has phone,"Hi, I came across Computer Mechanic in Santa Rosa and noticed you don't have a website yet — for a computer store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,f26b33bc-3649-444a-9055-e77dddfb7f8c
2638,79,A,medium,Alcos Famous Market,convenience store,Novato,(415) 883-5135,,No real website; has phone,"Hi, I came across Alcos Famous Market in Novato and noticed you don't have a website yet — for a convenience store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Novato businesses and can send a free mockup.",,e7b0fa08-d1dc-4da3-9459-5a9ee698e6ba
2639,79,A,medium,Buchalter,corporate office,Saint Helena,(707) 967-9656,,No real website; has phone,"Hi, I came across Buchalter in Saint Helena and noticed you don't have a website yet — for a corporate office, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Saint Helena businesses and can send a free mockup.",,cf0439bb-e9cb-4e03-aefc-9983eca18395
2640,79,A,medium,Tutu-A-Gogo,costume store,Windsor,(707) 486-1746,,No real website; has phone,"Hi, I came across Tutu-A-Gogo in Windsor and noticed you don't have a website yet — for a costume store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Windsor businesses and can send a free mockup.",,a8721faa-5171-4c70-9f0a-fbc4bbb1fa13
2641,79,A,medium,Michele's Corner Wedding Cakes in The Wine Country,custom cakes shop,Cotati,(707) 548-4815,,No real website; has phone,"Hi, I came across Michele's Corner Wedding Cakes in The Wine Country in Cotati and noticed you don't have a website yet — for a custom cakes shop, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Cotati businesses and can send a free mockup.",,7f7b2f00-ac29-4d31-87ea-ecf412148d58
2642,79,A,medium,VEM Dance Academy,dance wear,Rohnert Park,(707) 585-8363,,No real website; has phone,"Hi, I came across VEM Dance Academy in Rohnert Park and noticed you don't have a website yet — for a dance wear, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Rohnert Park businesses and can send a free mockup.",,a098eb41-4f83-4fc5-ba49-6f5ebd94e427
2643,79,A,medium,Just Fences,deck and railing sales service,Novato,(415) 898-9510,,No real website; has phone,"Hi, I came across Just Fences in Novato and noticed you don't have a website yet — for a deck and railing sales service, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Novato businesses and can send a free mockup.",,3eb6c6df-414e-4f50-bc85-231953289707
2644,79,A,medium,Robert D Youngs Contractor,deck and railing sales service,Santa Rosa,(707) 539-3900,,No real website; has phone,"Hi, I came across Robert D Youngs Contractor in Santa Rosa and noticed you don't have a website yet — for a deck and railing sales service, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Santa Rosa businesses and can send a free mockup.",,cdacd6ca-bcc4-400d-a88b-abc9def5f64f
2645,79,A,medium,E A Herbaugh Hauling And Junk Removal,demolition service,Sonoma,(916) 804-1479,,No real website; has phone,"Hi, I came across E A Herbaugh Hauling And Junk Removal in Sonoma and noticed you don't have a website yet — for a demolition service, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Sonoma businesses and can send a free mockup.",,d4239510-7c50-434a-9410-fb1e8968910b
2646,79,A,medium,Petaluma Open MRI,diagnostic imaging,Petaluma,(707) 766-7074,,No real website; has phone,"Hi, I came across Petaluma Open MRI in Petaluma and noticed you don't have a website yet — for a diagnostic imaging, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Petaluma businesses and can send a free mockup.",,27cfb2e8-5866-4403-b821-47275ae652fd
2647,79,A,medium,Dr. J. Timothy Murphy,doctor,Novato,(415) 897-5171,,No real website; has phone,"Hi, I came across Dr. J. Timothy Murphy in Novato and noticed you don't have a website yet — for a doctor, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Novato businesses and can send a free mockup.",,05a0bcfb-90ed-4c10-bb17-658b84b115da
2648,79,A,medium,Dr. Pedro Ramirez MD,doctor,Saint Helena,(707) 967-5721,,No real website; has phone,"Hi, I came across Dr. Pedro Ramirez MD in Saint Helena and noticed you don't have a website yet — for a doctor, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Saint Helena businesses and can send a free mockup.",,be85cda4-5d3f-4f29-b329-48a405dc2793
