rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
885,80,A,medium,Fact Fuel,topic concert venue,Ukiah,(707) 467-2855,,No real website; has phone,"Hi, I came across Fact Fuel in Ukiah and noticed you don't have a website yet — for a topic concert venue, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,dd826d96-8dbe-467d-9b38-65e585ca283b
886,80,A,medium,Tri-County Towing,towing service,Ukiah,(707) 467-9626,,No real website; has phone,"Hi, I came across Tri-County Towing in Ukiah and noticed you don't have a website yet — for a towing service, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,42222a54-2c8e-446c-b278-95d4b982799d
887,80,A,medium,Gateway Games,video game store,Ukiah,(707) 621-9229,,No real website; has phone,"Hi, I came across Gateway Games in Ukiah and noticed you don't have a website yet — for a video game store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",https://www.facebook.com/gatewaygamesukiah/,43c08bc1-67c1-4d45-b488-2df5c38b25bd
888,79,A,medium,Fisher-Oppenheimer Studios,business,Fort Bragg,(707) 964-0359,,No real website; has phone,"Hi, I came across Fisher-Oppenheimer Studios in Fort Bragg and noticed you don't have a website yet — for a local business, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fort Bragg businesses and can send a free mockup.",,394cba0d-aed0-4e5c-bee7-4ff54c5f5a1a
889,79,A,medium,จรูญรถตู้ดี ซื้อ-ขายรถตู้มือสอง,business,,+66816978959,,No real website; has phone,"Hi, I came across จรูญรถตู้ดี ซื้อ-ขายรถตู้มือสอง and noticed you don't have a website yet — for a local business, that's a lot of locals searching Google and not finding you. I build fast, modern sites for local businesses and can send a free mockup.",,b692b779-c643-472e-b060-3cc4b794ebeb
890,79,A,medium,Dr. Michael Young DO,anesthesiologist,Ukiah,(707) 463-8003,,No real website; has phone,"Hi, I came across Dr. Michael Young DO in Ukiah and noticed you don't have a website yet — for a anesthesiologist, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,37202cce-d458-4b0c-9c00-0dfd19ae55be
891,79,A,medium,Duncan Place Apartments,apartments,Fort Bragg,(707) 964-4858,,No real website; has phone,"Hi, I came across Duncan Place Apartments in Fort Bragg and noticed you don't have a website yet — for a apartments, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fort Bragg businesses and can send a free mockup.",,2c674e6c-7b19-41d2-9be7-3ae19db7f20e
892,79,A,medium,Holly Heights,apartments,Willits,(707) 459-2153,,No real website; has phone,"Hi, I came across Holly Heights in Willits and noticed you don't have a website yet — for a apartments, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Willits businesses and can send a free mockup.",,2d59cad9-5d80-4124-a4a7-37b94056d412
893,79,A,medium,Oak Glenn Apartments,apartments,Willits,(707) 456-0128,,No real website; has phone,"Hi, I came across Oak Glenn Apartments in Willits and noticed you don't have a website yet — for a apartments, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Willits businesses and can send a free mockup.",,9034fe39-e1e6-4a5b-a592-4f2289816332
894,79,A,medium,Sears Hometown Stores,appliance store,Lakeport,(707) 262-0262,,No real website; has phone,"Hi, I came across Sears Hometown Stores in Lakeport and noticed you don't have a website yet — for a appliance store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",,526e5b6e-cef2-4d72-9de8-ccef049caee8
895,79,A,medium,Agri Comm Appraisal,appraisal services,Cloverdale,(707) 894-9576,,No real website; has phone,"Hi, I came across Agri Comm Appraisal in Cloverdale and noticed you don't have a website yet — for a appraisal services, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Cloverdale businesses and can send a free mockup.",,ab25ae2a-1735-4f7a-b5d8-e6de8306d280
896,79,A,medium,Grant's Glass Werks,auto glass service,Ukiah,(707) 462-2636,,No real website; has phone,"Hi, I came across Grant's Glass Werks in Ukiah and noticed you don't have a website yet — for a auto glass service, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,aba01cc8-a688-4171-b878-44be890bf104
897,79,A,medium,Carol Myer - State Farm Insurance Agent,auto insurance,Ukiah,(707) 462-5696,,No real website; has phone,"Hi, I came across Carol Myer - State Farm Insurance Agent in Ukiah and noticed you don't have a website yet — for a auto insurance, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,f9aaaea9-db23-496a-b977-00475540bef7
898,79,A,medium,Jerry Myer - State Farm Insurance Agent,auto insurance,Ukiah,(707) 472-2940,,No real website; has phone,"Hi, I came across Jerry Myer - State Farm Insurance Agent in Ukiah and noticed you don't have a website yet — for a auto insurance, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,4a4a1cd9-bd20-44a6-b9b3-eb022ba74d51
899,79,A,medium,Sean Leland - State Farm Insurance Agent,auto insurance,Fort Bragg,(707) 962-2860,,No real website; has phone,"Hi, I came across Sean Leland - State Farm Insurance Agent in Fort Bragg and noticed you don't have a website yet — for a auto insurance, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fort Bragg businesses and can send a free mockup.",,19b36cbe-7f02-4557-b5ca-939d70e4361a
900,79,A,medium,Eight Ball Bail Bonds,bail bonds service,Lakeport,(707) 262-1500,,No real website; has phone,"Hi, I came across Eight Ball Bail Bonds in Lakeport and noticed you don't have a website yet — for a bail bonds service, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",,1515c902-6b38-4c88-bb24-b0ac96e255be
901,79,A,medium,Marcia Morris Bail Bonds,bail bonds service,Upper Lake,(707) 263-9700,,No real website; has phone,"Hi, I came across Marcia Morris Bail Bonds in Upper Lake and noticed you don't have a website yet — for a bail bonds service, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Upper Lake businesses and can send a free mockup.",,55be5f78-ebf7-443e-93a8-1d9c30914666
902,79,A,medium,Mendocino Coast Express,business to business,FORT BRAGG,(707) 964-3539,,No real website; has phone,"Hi, I came across Mendocino Coast Express in FORT BRAGG and noticed you don't have a website yet — for a business to business, that's a lot of locals searching Google and not finding you. I build fast, modern sites for FORT BRAGG businesses and can send a free mockup.",,5d752417-36bd-4df0-befb-f74616645c90
903,79,A,medium,Quality Door Trim & Cabinets,cabinet sales service,Lakeport,(707) 263-8877,,No real website; has phone,"Hi, I came across Quality Door Trim & Cabinets in Lakeport and noticed you don't have a website yet — for a cabinet sales service, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Lakeport businesses and can send a free mockup.",,f14b06d4-eb57-47a8-9ee3-0e6a45a2b46a
904,79,A,medium,Pomo RV Park & Campground,campground,Fort Bragg,(707) 964-3373,,No real website; has phone,"Hi, I came across Pomo RV Park & Campground in Fort Bragg and noticed you don't have a website yet — for a campground, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fort Bragg businesses and can send a free mockup.",,a1009cb1-2591-453b-96fb-cf675f63cdb4
905,79,A,medium,Alcohol Detection Systems Ignition Interlock,car inspection,Fort Bragg,(888) 786-7384,,No real website; has phone,"Hi, I came across Alcohol Detection Systems Ignition Interlock in Fort Bragg and noticed you don't have a website yet — for a car inspection, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fort Bragg businesses and can send a free mockup.",,b89cc33a-4ca1-4d23-989e-61b1704c6dd7
906,79,A,medium,Provision Mart,convenience store,Ukiah,(707) 405-5003,,No real website; has phone,"Hi, I came across Provision Mart in Ukiah and noticed you don't have a website yet — for a convenience store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,48d11083-ce89-4270-8db7-512dd70ff01d
907,79,A,medium,Rite Aid,convenience store,Willits,(707) 459-0554,,No real website; has phone,"Hi, I came across Rite Aid in Willits and noticed you don't have a website yet — for a convenience store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Willits businesses and can send a free mockup.",,19947683-4411-4fd7-bbe4-d31c9345d23c
908,79,A,medium,Shop N Wash,convenience store,Ukiah,(707) 468-9451,,No real website; has phone,"Hi, I came across Shop N Wash in Ukiah and noticed you don't have a website yet — for a convenience store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,194700f3-4d8b-479f-915f-81f81fd932d3
909,79,A,medium,Halloween City,costume store,Ukiah,(302) 268-7091,,No real website; has phone,"Hi, I came across Halloween City in Ukiah and noticed you don't have a website yet — for a costume store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,2850f652-f423-4d9d-b9b3-c4a7c88cb1d1
910,79,A,medium,Dr. Lynne Coen MD,doctor,Ukiah,(707) 462-2945,,No real website; has phone,"Hi, I came across Dr. Lynne Coen MD in Ukiah and noticed you don't have a website yet — for a doctor, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,0a32123b-d547-4a3a-8518-8827322ee503
911,79,A,medium,Dr. Vanessa Meuniot DO,doctor,Redwood Valley,(707) 485-6900,,No real website; has phone,"Hi, I came across Dr. Vanessa Meuniot DO in Redwood Valley and noticed you don't have a website yet — for a doctor, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Redwood Valley businesses and can send a free mockup.",,ee40222b-e052-46d4-b72c-f60da374cd95
912,79,A,medium,Future Satellite Home Theater,electronics,Fort Bragg,(707) 961-5430,,No real website; has phone,"Hi, I came across Future Satellite Home Theater in Fort Bragg and noticed you don't have a website yet — for a electronics, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fort Bragg businesses and can send a free mockup.",,3d7dd054-a740-469b-a6cd-0d4cf353a061
913,79,A,medium,Payless ShoeSource,fashion accessories store,Ukiah,(707) 462-1800,,No real website; has phone,"Hi, I came across Payless ShoeSource in Ukiah and noticed you don't have a website yet — for a fashion accessories store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Ukiah businesses and can send a free mockup.",,5dd3c9a3-66a9-4f81-9b7c-ab74425da355
