rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
2330,79,A,medium,Ray's Custom Golf,golf equipment,Fairfield,(707) 373-5013,,No real website; has phone,"Hi, I came across Ray's Custom Golf in Fairfield and noticed you don't have a website yet — for a golf equipment, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,ec80b0c2-95d2-4d5c-8bc3-a882c501669c
2331,79,A,medium,J & L Market,grocery store,Crockett,(510) 787-1805,,No real website; has phone,"Hi, I came across J & L Market in Crockett and noticed you don't have a website yet — for a grocery store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Crockett businesses and can send a free mockup.",,9a9356c4-d78b-4438-8391-32ed486c8f10
2332,79,A,medium,Vallerga's Market,grocery store,Napa,(707) 253-2621,,No real website; has phone,"Hi, I came across Vallerga's Market in Napa and noticed you don't have a website yet — for a grocery store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,27b0d30d-33e2-4951-ac91-b9d9faf3e797
2333,79,A,medium,BAF Specialties,gun and ammo,Vacaville,(707) 416-6402,,No real website; has phone,"Hi, I came across BAF Specialties in Vacaville and noticed you don't have a website yet — for a gun and ammo, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vacaville businesses and can send a free mockup.",,fadd227a-bc5f-46a9-aba6-6e84a5af1bfe
2334,79,A,medium,Guns Fishing & Other Stuff,gunsmith,Vacaville,(707) 451-1199,,No real website; has phone,"Hi, I came across Guns Fishing & Other Stuff in Vacaville and noticed you don't have a website yet — for a gunsmith, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vacaville businesses and can send a free mockup.",,a711a9a3-f620-4405-b9fe-f47f443676b5
2335,79,A,medium,Last Gun Shop,gunsmith,Napa,(707) 255-8965,,No real website; has phone,"Hi, I came across Last Gun Shop in Napa and noticed you don't have a website yet — for a gunsmith, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,1bca459e-c4f6-4877-8e65-a9df2f7134ea
2336,79,A,medium,Big Creek Lumber Company,hardware store,Vallejo,(707) 642-8921,,No real website; has phone,"Hi, I came across Big Creek Lumber Company in Vallejo and noticed you don't have a website yet — for a hardware store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",,ba954be3-40db-44f4-bee7-38fe8530acee
2337,79,A,medium,Balanced Body Chiropractic,health and medical,Fairfield,(707) 416-2192,,No real website; has phone,"Hi, I came across Balanced Body Chiropractic in Fairfield and noticed you don't have a website yet — for a health and medical, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,6eba2011-e8b8-4b87-ac22-cca87d46f3fd
2338,79,A,medium,Laurie Wender MA LMFT,health and medical,Vacaville,(707) 449-8213,,No real website; has phone,"Hi, I came across Laurie Wender MA LMFT in Vacaville and noticed you don't have a website yet — for a health and medical, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vacaville businesses and can send a free mockup.",,498d41bf-0f5c-46f2-9561-0a57edebd4e7
2339,79,A,medium,Mindful Communication & Conflict Resolution Services LLC,health and medical,Fairfield,(415) 952-7892,,No real website; has phone,"Hi, I came across Mindful Communication & Conflict Resolution Services LLC in Fairfield and noticed you don't have a website yet — for a health and medical, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,1d85e97c-c9c4-4c9b-a91e-38ea1d66db54
2340,79,A,medium,NorthBay Osteopathic Manipulative Medicine,health and medical,Vacaville,(707) 624-8250,,No real website; has phone,"Hi, I came across NorthBay Osteopathic Manipulative Medicine in Vacaville and noticed you don't have a website yet — for a health and medical, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vacaville businesses and can send a free mockup.",,ed37d191-ac40-4a74-8ed3-1d3bc30b5fea
2341,79,A,medium,Miracle-ear Hearing Aid Center,hearing aids,Fairfield,(707) 800-0319,,No real website; has phone,"Hi, I came across Miracle-ear Hearing Aid Center in Fairfield and noticed you don't have a website yet — for a hearing aids, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,938a6889-58a1-4e81-a104-37d27e82d3d0
2342,79,A,medium,Pier 1 Imports,home goods store,Vallejo,(707) 556-3008,,No real website; has phone,"Hi, I came across Pier 1 Imports in Vallejo and noticed you don't have a website yet — for a home goods store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vallejo businesses and can send a free mockup.",,cb40a8d1-0727-4376-a927-bb873d6f4a46
2343,79,A,medium,Agape Love Home Care,home health care,FAIRFIELD,(707) 803-2469,,No real website; has phone,"Hi, I came across Agape Love Home Care in FAIRFIELD and noticed you don't have a website yet — for a home health care, that's a lot of locals searching Google and not finding you. I build fast, modern sites for FAIRFIELD businesses and can send a free mockup.",,fe53da71-315e-4abb-b1fb-7cad07d5d44e
2344,79,A,medium,Home Helpers Home Care of Napa,home health care,Napa,(707) 755-7058,,No real website; has phone,"Hi, I came across Home Helpers Home Care of Napa in Napa and noticed you don't have a website yet — for a home health care, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,48e9b479-942a-48a7-af29-897569100342
2345,79,A,medium,"Grandeur Designs, Inc",home improvement store,Fairfield,(707) 435-9100,,No real website; has phone,"Hi, I came across Grandeur Designs, Inc in Fairfield and noticed you don't have a website yet — for a home improvement store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,7c27234a-e66d-4251-9b71-45973369f805
2346,79,A,medium,Total Home Inspection,home inspector,Vacaville,(707) 592-3396,,No real website; has phone,"Hi, I came across Total Home Inspection in Vacaville and noticed you don't have a website yet — for a home inspector, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vacaville businesses and can send a free mockup.",,2109ce0a-a4ba-401b-b267-2f8b79932a35
2347,79,A,medium,Renu Tubs,hot tubs and pools,Napa,(707) 927-5308,,No real website; has phone,"Hi, I came across Renu Tubs in Napa and noticed you don't have a website yet — for a hot tubs and pools, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,0e7bcf61-44bc-4ab7-85f3-858b96400710
2348,79,A,medium,Dennis Atkinson Hypnotherapy,hypnosis hypnotherapy,Fairfield,(707) 428-3444,,No real website; has phone,"Hi, I came across Dennis Atkinson Hypnotherapy in Fairfield and noticed you don't have a website yet — for a hypnosis hypnotherapy, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,53de7c4d-3b35-4da9-b0ce-6e403f2246c9
2349,79,A,medium,Star Pizza,ice cream and frozen yoghurt,Suisun City,(707) 759-2300,,No real website; has phone,"Hi, I came across Star Pizza in Suisun City and noticed you don't have a website yet — for a ice cream and frozen yoghurt, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Suisun City businesses and can send a free mockup.",,a6683aed-62a6-4326-9d9f-baef9e97c2ba
2350,79,A,medium,Baskin-robbins,ice cream shop,Napa,(707) 492-3100,,No real website; has phone,"Hi, I came across Baskin-robbins in Napa and noticed you don't have a website yet — for a ice cream shop, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,29fa9017-e338-4a27-beb0-1479f1d0f57b
2351,79,A,medium,DC Acoustics & Insulation,insulation installation,Fairfield,(707) 425-6569,,No real website; has phone,"Hi, I came across DC Acoustics & Insulation in Fairfield and noticed you don't have a website yet — for a insulation installation, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,b0e20e6f-31c8-4348-bea7-35d209da5515
2352,79,A,medium,McLean & Williams Inc,irrigation,Napa,(707) 255-6450,,No real website; has phone,"Hi, I came across McLean & Williams Inc in Napa and noticed you don't have a website yet — for a irrigation, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Napa businesses and can send a free mockup.",,d967c2f3-3557-4e8c-8fa3-dac48cebc2ce
2353,79,A,medium,Access Computer Solutions,it service and computer repair,Davis,(530) 341-3336,,No real website; has phone,"Hi, I came across Access Computer Solutions in Davis and noticed you don't have a website yet — for a it service and computer repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Davis businesses and can send a free mockup.",,4724e6c7-4de8-4db1-87e3-5e5c85ad4def
2354,79,A,medium,John's PC Repair,it service and computer repair,Suisun City,(707) 430-1082,,No real website; has phone,"Hi, I came across John's PC Repair in Suisun City and noticed you don't have a website yet — for a it service and computer repair, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Suisun City businesses and can send a free mockup.",,cb2be117-8bba-484a-b428-4204a46a28f8
2355,79,A,medium,Vacaville Document Disposal,junk removal and hauling,Vacaville,(707) 474-9355,,No real website; has phone,"Hi, I came across Vacaville Document Disposal in Vacaville and noticed you don't have a website yet — for a junk removal and hauling, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Vacaville businesses and can send a free mockup.",,f3eb9a20-f272-4f6b-8af0-0059a22a6d45
2356,79,A,medium,T&M HOME SERVICES,kitchen and bath,VALLEJO,(707) 557-3176,,No real website; has phone,"Hi, I came across T&M HOME SERVICES in VALLEJO and noticed you don't have a website yet — for a kitchen and bath, that's a lot of locals searching Google and not finding you. I build fast, modern sites for VALLEJO businesses and can send a free mockup.",,13370a50-6b55-4dc8-9208-6be428390f7a
2357,79,A,medium,Halabi Inc,kitchen supply store,Fairfield,(707) 402-1600,,No real website; has phone,"Hi, I came across Halabi Inc in Fairfield and noticed you don't have a website yet — for a kitchen supply store, that's a lot of locals searching Google and not finding you. I build fast, modern sites for Fairfield businesses and can send a free mockup.",,f77560ad-1a3b-4929-a32d-090f8f407646
